id	idx	query	text	pred	intent_check	slot_check	slot_count	slot_total	slot_seq	ending
1272	68	[weather.mintemperature(day.p=모레,location=독도)][day.p->location,(알려줄래요?)]	모레 독도 최저 온도가 얼마나 될지 좀 알려줄래요?	weather.mintemperature	True	True	2	2	"121823    1.0
Name: slot_seq, dtype: float64"	"121823    1.0
Name: ending, dtype: float64"
1272	61	[weather.mintemperature(day.p=모레,location=독도)][day.p->location,(알려줄래요?)]	모레 독도 최저 온도가 얼마만큼 되는지 좀 알려줄래요?	weather.mintemperature	True	True	2	2	"121816    1.0
Name: slot_seq, dtype: float64"	"121816    1.0
Name: ending, dtype: float64"
2560	48	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	내일 대구 체감온도가 어떨까?	weather.windchill	True	True	2	2	"245554    1.0
Name: slot_seq, dtype: float64"	"245554    1.0
Name: ending, dtype: float64"
2560	2	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	내일 광주 체감온도가 어떨까?	weather.windchill	True	True	2	2	"245508    1.0
Name: slot_seq, dtype: float64"	"245508    1.0
Name: ending, dtype: float64"
2560	22	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	오늘 대전 체감온도가 어떨까?	weather.windchill	True	True	2	2	"245528    1.0
Name: slot_seq, dtype: float64"	"245528    1.0
Name: ending, dtype: float64"
2560	81	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	내일 영덕 체감온도가 어떨까?	weather.windchill	True	True	2	2	"245587    1.0
Name: slot_seq, dtype: float64"	"245587    1.0
Name: ending, dtype: float64"
2560	96	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	내일 통영 체감온도가 어떨까?	weather.windchill	True	True	2	2	"245602    1.0
Name: slot_seq, dtype: float64"	"245602    1.0
Name: ending, dtype: float64"
2560	10	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	내일 울산 체감온도가 어떨까?	weather.windchill	True	True	2	2	"245516    1.0
Name: slot_seq, dtype: float64"	"245516    1.0
Name: ending, dtype: float64"
2560	18	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	오늘 서울 체감온도가 어떨까?	weather.windchill	True	True	2	2	"245524    1.0
Name: slot_seq, dtype: float64"	"245524    1.0
Name: ending, dtype: float64"
2560	19	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	내일 진주 체감온도가 어떨까?	weather.windchill	True	True	2	2	"245525    1.0
Name: slot_seq, dtype: float64"	"245525    1.0
Name: ending, dtype: float64"
2560	20	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	내일 당진 체감온도가 어떨까?	weather.windchill	True	True	2	2	"245526    1.0
Name: slot_seq, dtype: float64"	"245526    1.0
Name: ending, dtype: float64"
2560	56	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	내일 녹도 체감온도가 어떨까?	weather.windchill	True	True	2	2	"245562    1.0
Name: slot_seq, dtype: float64"	"245562    1.0
Name: ending, dtype: float64"
2560	73	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	내일 용인 체감온도가 어떨까?	weather.windchill	True	True	2	2	"245579    1.0
Name: slot_seq, dtype: float64"	"245579    1.0
Name: ending, dtype: float64"
2560	75	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	오늘 대구 체감온도가 어떨까?	weather.windchill	True	True	2	2	"245581    1.0
Name: slot_seq, dtype: float64"	"245581    1.0
Name: ending, dtype: float64"
2560	14	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	내일 유성구 체감온도가 어떨까?	weather.windchill	True	True	2	2	"245520    0.666667
Name: slot_seq, dtype: float64"	"245520    1.0
Name: ending, dtype: float64"
2560	87	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	내일 부산 체감온도가 어떨까?	weather.windchill	True	True	2	2	"245593    1.0
Name: slot_seq, dtype: float64"	"245593    1.0
Name: ending, dtype: float64"
2560	9	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	내일 호도 체감온도가 어떨까?	weather.windchill	True	True	2	2	"245515    1.0
Name: slot_seq, dtype: float64"	"245515    1.0
Name: ending, dtype: float64"
2560	11	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	오늘 경기도 체감온도가 어떨까?	weather.windchill	True	True	2	2	"245517    0.666667
Name: slot_seq, dtype: float64"	"245517    1.0
Name: ending, dtype: float64"
2560	21	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	내일 수원 체감온도가 어떨까?	weather.windchill	True	True	2	2	"245527    1.0
Name: slot_seq, dtype: float64"	"245527    1.0
Name: ending, dtype: float64"
2560	28	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	내일 원주 체감온도가 어떨까?	weather.windchill	True	True	2	2	"245534    1.0
Name: slot_seq, dtype: float64"	"245534    1.0
Name: ending, dtype: float64"
2560	35	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	오늘 성남 체감온도가 어떨까?	weather.windchill	True	True	2	2	"245541    1.0
Name: slot_seq, dtype: float64"	"245541    1.0
Name: ending, dtype: float64"
2560	71	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	내일 강릉 체감온도가 어떨까?	weather.windchill	True	True	2	2	"245577    1.0
Name: slot_seq, dtype: float64"	"245577    1.0
Name: ending, dtype: float64"
2560	78	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	내일 성남 체감온도가 어떨까?	weather.windchill	True	True	2	2	"245584    1.0
Name: slot_seq, dtype: float64"	"245584    1.0
Name: ending, dtype: float64"
2560	80	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	내일 대구 체감 온도가 어떨까?	weather.windchill	True	True	2	2	"245586    1.0
Name: slot_seq, dtype: float64"	"245586    1.0
Name: ending, dtype: float64"
2560	0	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	내일 미륵산 체감온도가 어떨까?	weather.windchill	True	True	2	2	"245506    1.0
Name: slot_seq, dtype: float64"	"245506    1.0
Name: ending, dtype: float64"
2560	8	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	오늘 전주 체감온도가 어떨까?	weather.windchill	True	True	2	2	"245514    1.0
Name: slot_seq, dtype: float64"	"245514    1.0
Name: ending, dtype: float64"
2560	29	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	오늘 광주 체감온도가 어떨까?	weather.windchill	True	True	2	2	"245535    1.0
Name: slot_seq, dtype: float64"	"245535    1.0
Name: ending, dtype: float64"
2560	31	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	내일 전주 체감온도가 어떨까?	weather.windchill	True	True	2	2	"245537    1.0
Name: slot_seq, dtype: float64"	"245537    1.0
Name: ending, dtype: float64"
2560	39	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	오늘 포항 체감온도가 어떨까?	weather.windchill	True	True	2	2	"245545    1.0
Name: slot_seq, dtype: float64"	"245545    1.0
Name: ending, dtype: float64"
2560	43	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	내일 매화도 체감온도가 어떨까?	weather.windchill	True	True	2	2	"245549    1.0
Name: slot_seq, dtype: float64"	"245549    1.0
Name: ending, dtype: float64"
2560	45	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	내일 제주도 체감온도가 어떨까?	weather.windchill	True	True	2	2	"245551    0.666667
Name: slot_seq, dtype: float64"	"245551    1.0
Name: ending, dtype: float64"
2560	49	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	오늘 부산 체감온도가 어떨까?	weather.windchill	True	True	2	2	"245555    1.0
Name: slot_seq, dtype: float64"	"245555    1.0
Name: ending, dtype: float64"
2560	50	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	내일 서울 체감온도가 어떨까?	weather.windchill	True	True	2	2	"245556    1.0
Name: slot_seq, dtype: float64"	"245556    1.0
Name: ending, dtype: float64"
2560	53	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	내일 서산 체감온도가 어떨까?	weather.windchill	True	True	2	2	"245559    1.0
Name: slot_seq, dtype: float64"	"245559    1.0
Name: ending, dtype: float64"
2560	57	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	내일 인천 체감온도가 어떨까?	weather.windchill	True	True	2	2	"245563    1.0
Name: slot_seq, dtype: float64"	"245563    1.0
Name: ending, dtype: float64"
2560	58	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	내일 대전 체감온도 어떨까?	weather.windchill	True	True	2	2	"245564    1.0
Name: slot_seq, dtype: float64"	"245564    1.0
Name: ending, dtype: float64"
2560	62	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	내일 화성 체감온도가 어떨까?	weather.windchill	True	True	2	2	"245568    1.0
Name: slot_seq, dtype: float64"	"245568    1.0
Name: ending, dtype: float64"
2560	77	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	오늘 울산 체감온도가 어떨까?	weather.windchill	True	True	2	2	"245583    1.0
Name: slot_seq, dtype: float64"	"245583    1.0
Name: ending, dtype: float64"
2560	88	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	내일 원산도 체감온도가 어떨까?	weather.windchill	True	True	2	2	"245594    1.0
Name: slot_seq, dtype: float64"	"245594    1.0
Name: ending, dtype: float64"
2560	94	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	내일 대전 체감온도가 어떨까?	weather.windchill	True	True	2	2	"245600    1.0
Name: slot_seq, dtype: float64"	"245600    1.0
Name: ending, dtype: float64"
2560	1	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	내일 목포 체감온도가 어떨까?	weather.windchill	True	True	2	2	"245507    1.0
Name: slot_seq, dtype: float64"	"245507    1.0
Name: ending, dtype: float64"
2560	3	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	내일 용인 체감 온도가 어떨까?	weather.windchill	True	True	2	2	"245509    1.0
Name: slot_seq, dtype: float64"	"245509    1.0
Name: ending, dtype: float64"
2560	4	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	내일 포항 체감온도가 어떨까?	weather.windchill	True	True	2	2	"245510    1.0
Name: slot_seq, dtype: float64"	"245510    1.0
Name: ending, dtype: float64"
2560	15	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	내일 경상도 체감온도가 어떨까?	weather.windchill	True	True	2	2	"245521    1.0
Name: slot_seq, dtype: float64"	"245521    1.0
Name: ending, dtype: float64"
2560	17	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	내일 논산 체감온도가 어떨까?	weather.windchill	True	True	2	2	"245523    1.0
Name: slot_seq, dtype: float64"	"245523    1.0
Name: ending, dtype: float64"
2560	23	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	내일 춘천 체감온도가 어떨까?	weather.windchill	True	True	2	2	"245529    1.0
Name: slot_seq, dtype: float64"	"245529    1.0
Name: ending, dtype: float64"
2560	32	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	내일 경북 체감온도가 어떨까?	weather.windchill	True	True	2	2	"245538    1.0
Name: slot_seq, dtype: float64"	"245538    1.0
Name: ending, dtype: float64"
2560	40	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	내일 개야도 체감온도가 어떨까?	weather.windchill	True	True	2	2	"245546    1.0
Name: slot_seq, dtype: float64"	"245546    1.0
Name: ending, dtype: float64"
2560	42	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	오늘 충남 체감온도가 어떨까?	weather.windchill	True	True	2	2	"245548    1.0
Name: slot_seq, dtype: float64"	"245548    1.0
Name: ending, dtype: float64"
2560	60	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	오늘 수원 체감온도가 어떨까?	weather.windchill	True	True	2	2	"245566    1.0
Name: slot_seq, dtype: float64"	"245566    1.0
Name: ending, dtype: float64"
2560	63	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	내일 지리산 체감온도가 어떨까?	weather.windchill	True	True	2	2	"245569    1.0
Name: slot_seq, dtype: float64"	"245569    1.0
Name: ending, dtype: float64"
2560	66	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	내일 남양주 체감온도가 어떨까?	weather.windchill	True	True	2	2	"245572    1.0
Name: slot_seq, dtype: float64"	"245572    1.0
Name: ending, dtype: float64"
2560	79	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	오늘 서울 체감 온도가 어떨까?	weather.windchill	True	True	2	2	"245585    1.0
Name: slot_seq, dtype: float64"	"245585    1.0
Name: ending, dtype: float64"
2560	82	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	내일 통영 체감 온도가 어떨까?	weather.windchill	True	True	2	2	"245588    1.0
Name: slot_seq, dtype: float64"	"245588    1.0
Name: ending, dtype: float64"
2560	83	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	내일 대전 체감 온도가 어떨까?	weather.windchill	True	True	2	2	"245589    1.0
Name: slot_seq, dtype: float64"	"245589    1.0
Name: ending, dtype: float64"
2560	84	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	내일 연도 체감온도가 어떨까?	weather.windchill	True	True	2	2	"245590    1.0
Name: slot_seq, dtype: float64"	"245590    1.0
Name: ending, dtype: float64"
2560	85	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	내일 창녕 체감온도가 어떨까?	weather.windchill	True	True	2	2	"245591    1.0
Name: slot_seq, dtype: float64"	"245591    1.0
Name: ending, dtype: float64"
2560	95	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	오늘 대전 체감 온도가 어떨까?	weather.windchill	True	True	2	2	"245601    1.0
Name: slot_seq, dtype: float64"	"245601    1.0
Name: ending, dtype: float64"
2560	5	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	내일 천안 체감온도가 어떨까?	weather.windchill	True	True	2	2	"245511    1.0
Name: slot_seq, dtype: float64"	"245511    1.0
Name: ending, dtype: float64"
2560	7	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	내일 광주 체감 온도가 어떨까?	weather.windchill	True	True	2	2	"245513    1.0
Name: slot_seq, dtype: float64"	"245513    1.0
Name: ending, dtype: float64"
2560	12	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	내일 충남대 체감온도가 어떨까?	weather.windchill	True	True	2	2	"245518    0.666667
Name: slot_seq, dtype: float64"	"245518    1.0
Name: ending, dtype: float64"
2560	16	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	내일 서울 체감 온도가 어떨까?	weather.windchill	True	True	2	2	"245522    1.0
Name: slot_seq, dtype: float64"	"245522    1.0
Name: ending, dtype: float64"
2560	30	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	오늘 대구 체감 온도가 어떨까?	weather.windchill	True	True	2	2	"245536    1.0
Name: slot_seq, dtype: float64"	"245536    1.0
Name: ending, dtype: float64"
2560	47	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	내일 롯데월드 체감온도가 어떨까?	weather.windchill	True	True	2	2	"245553    1.0
Name: slot_seq, dtype: float64"	"245553    1.0
Name: ending, dtype: float64"
2560	51	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	내일 연도 체감온도 어떨까?	weather.windchill	True	True	2	2	"245557    1.0
Name: slot_seq, dtype: float64"	"245557    1.0
Name: ending, dtype: float64"
2560	59	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	내일 김해 체감온도가 어떨까?	weather.windchill	True	True	2	2	"245565    1.0
Name: slot_seq, dtype: float64"	"245565    1.0
Name: ending, dtype: float64"
2560	67	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	내일 김포 체감온도가 어떨까?	weather.windchill	True	True	2	2	"245573    1.0
Name: slot_seq, dtype: float64"	"245573    1.0
Name: ending, dtype: float64"
2560	74	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	내일 울산 체감 온도가 어떨까?	weather.windchill	True	True	2	2	"245580    1.0
Name: slot_seq, dtype: float64"	"245580    1.0
Name: ending, dtype: float64"
2560	76	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	오늘 논산 체감온도가 어떨까?	weather.windchill	True	True	2	2	"245582    1.0
Name: slot_seq, dtype: float64"	"245582    1.0
Name: ending, dtype: float64"
2560	89	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	내일 경기도 체감온도가 어떨까?	weather.windchill	True	True	2	2	"245595    0.666667
Name: slot_seq, dtype: float64"	"245595    1.0
Name: ending, dtype: float64"
2560	92	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	내일 인천 체감온도 어떨까?	weather.windchill	True	True	2	2	"245598    1.0
Name: slot_seq, dtype: float64"	"245598    1.0
Name: ending, dtype: float64"
2560	97	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	오늘 인천 체감온도가 어떨까?	weather.windchill	True	True	2	2	"245603    1.0
Name: slot_seq, dtype: float64"	"245603    1.0
Name: ending, dtype: float64"
2560	13	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	내일 연평도 체감온도가 어떨까?	weather.windchill	True	True	2	2	"245519    1.0
Name: slot_seq, dtype: float64"	"245519    1.0
Name: ending, dtype: float64"
2560	25	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	내일 호도 체감 온도가 어떨까?	weather.windchill	True	True	2	2	"245531    1.0
Name: slot_seq, dtype: float64"	"245531    1.0
Name: ending, dtype: float64"
2560	33	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	내일 서산 체감 온도가 어떨까?	weather.windchill	True	True	2	2	"245539    1.0
Name: slot_seq, dtype: float64"	"245539    1.0
Name: ending, dtype: float64"
2560	38	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	내일 태안 체감온도가 어떨까?	weather.windchill	True	True	2	2	"245544    1.0
Name: slot_seq, dtype: float64"	"245544    1.0
Name: ending, dtype: float64"
2560	54	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	내일 수원 체감 온도가 어떨까?	weather.windchill	True	True	2	2	"245560    1.0
Name: slot_seq, dtype: float64"	"245560    1.0
Name: ending, dtype: float64"
2560	55	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	내일 인천 체감 온도가 어떨까?	weather.windchill	True	True	2	2	"245561    1.0
Name: slot_seq, dtype: float64"	"245561    1.0
Name: ending, dtype: float64"
2560	69	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	내일 전주 체감 온도가 어떨까?	weather.windchill	True	True	2	2	"245575    1.0
Name: slot_seq, dtype: float64"	"245575    1.0
Name: ending, dtype: float64"
2560	70	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	내일 논산 체감 온도가 어떨까?	weather.windchill	True	True	2	2	"245576    1.0
Name: slot_seq, dtype: float64"	"245576    1.0
Name: ending, dtype: float64"
2560	90	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	오늘 서산 체감온도가 어떨까?	weather.windchill	True	True	2	2	"245596    1.0
Name: slot_seq, dtype: float64"	"245596    1.0
Name: ending, dtype: float64"
2560	91	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	내일 영덕 체감 온도가 어떨까?	weather.windchill	True	True	2	2	"245597    1.0
Name: slot_seq, dtype: float64"	"245597    1.0
Name: ending, dtype: float64"
2560	52	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	내일 경포대 체감온도가 어떨까?	weather.windchill	True	True	2	2	"245558    1.0
Name: slot_seq, dtype: float64"	"245558    1.0
Name: ending, dtype: float64"
2560	64	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	내일 연세대 체감온도가 어떨까?	weather.windchill	True	True	2	2	"245570    1.0
Name: slot_seq, dtype: float64"	"245570    1.0
Name: ending, dtype: float64"
2560	86	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	내일 화성 체감 온도가 어떨까?	weather.windchill	True	True	2	2	"245592    1.0
Name: slot_seq, dtype: float64"	"245592    1.0
Name: ending, dtype: float64"
2560	44	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	오늘 논산 체감 온도가 어떨까?	weather.windchill	True	True	2	2	"245550    1.0
Name: slot_seq, dtype: float64"	"245550    1.0
Name: ending, dtype: float64"
2560	46	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	내일 연도 체감 온도가 어떨까?	weather.windchill	True	True	2	2	"245552    1.0
Name: slot_seq, dtype: float64"	"245552    1.0
Name: ending, dtype: float64"
2560	26	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	오늘 포항 체감 온도가 어떨까?	weather.windchill	True	True	2	2	"245532    1.0
Name: slot_seq, dtype: float64"	"245532    1.0
Name: ending, dtype: float64"
2560	27	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	오늘 인천 체감 온도가 어떨까?	weather.windchill	True	True	2	2	"245533    1.0
Name: slot_seq, dtype: float64"	"245533    1.0
Name: ending, dtype: float64"
2560	37	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	내일 포항 체감 온도가 어떨까?	weather.windchill	True	True	2	2	"245543    1.0
Name: slot_seq, dtype: float64"	"245543    1.0
Name: ending, dtype: float64"
2560	72	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	내일 태안 체감 온도가 어떨까?	weather.windchill	True	True	2	2	"245578    1.0
Name: slot_seq, dtype: float64"	"245578    1.0
Name: ending, dtype: float64"
2560	93	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	오늘 전주 체감 온도가 어떨까?	weather.windchill	True	True	2	2	"245599    1.0
Name: slot_seq, dtype: float64"	"245599    1.0
Name: ending, dtype: float64"
2560	98	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	오늘 부산 체감 온도가 어떨까?	weather.windchill	True	True	2	2	"245604    1.0
Name: slot_seq, dtype: float64"	"245604    1.0
Name: ending, dtype: float64"
2560	99	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	오늘 광주 체감 온도가 어떨까?	weather.windchill	True	True	2	2	"245605    1.0
Name: slot_seq, dtype: float64"	"245605    1.0
Name: ending, dtype: float64"
2560	68	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	내일 김포 체감 온도가 어떨까?	weather.windchill	True	True	2	2	"245574    1.0
Name: slot_seq, dtype: float64"	"245574    1.0
Name: ending, dtype: float64"
2560	24	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	모레 부산 체감온도가 어떨까?	weather.windchill	True	True	2	2	"245530    1.0
Name: slot_seq, dtype: float64"	"245530    1.0
Name: ending, dtype: float64"
2560	36	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	내일 체감온도가 어떨까?	weather.windchill	True	False	1	2	"245542    0.0
Name: slot_seq, dtype: float64"	"245542    1.0
Name: ending, dtype: float64"
2560	41	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	모레 전주 체감 온도가 어떨까?	weather.windchill	True	True	2	2	"245547    1.0
Name: slot_seq, dtype: float64"	"245547    1.0
Name: ending, dtype: float64"
2560	61	[weather.windchill(day.p=*,location=*)][day.p->location,(어떨까?)]	모레 부산 체감 온도가 어떨까?	weather.windchill	True	True	2	2	"245567    1.0
Name: slot_seq, dtype: float64"	"245567    1.0
Name: ending, dtype: float64"
2942	0	[weather.sunset(day.p=*,location=*)][day.p->location,(알려줘.)]	오늘 전주 해 지는 시각 알려줘.	weather.sunset	True	True	2	2	"282069    1.0
Name: slot_seq, dtype: float64"	"282069    1.0
Name: ending, dtype: float64"
2942	24	[weather.sunset(day.p=*,location=*)][day.p->location,(알려줘.)]	오늘 대구 해 지는 시각 알려줘.	weather.sunset	True	True	2	2	"282087    0.666667
Name: slot_seq, dtype: float64"	"282087    1.0
Name: ending, dtype: float64"
2942	3	[weather.sunset(day.p=*,location=*)][day.p->location,(알려줘.)]	오늘 광주 해 지는 시각 알려줘.	weather.sunset	True	True	2	2	Series([], Name: slot_seq, dtype: float64)	Series([], Name: ending, dtype: float64)
2942	10	[weather.sunset(day.p=*,location=*)][day.p->location,(알려줘.)]	오늘 서울 해 지는 시각 알려줘.	weather.sunset	True	True	2	2	"282077    1.0
Name: slot_seq, dtype: float64"	"282077    1.0
Name: ending, dtype: float64"
2942	13	[weather.sunset(day.p=*,location=*)][day.p->location,(알려줘.)]	오늘 제주도 해 지는 시각 알려줘.	weather.sunset	True	True	2	2	"282079    1.0
Name: slot_seq, dtype: float64"	"282079    1.0
Name: ending, dtype: float64"
2942	23	[weather.sunset(day.p=*,location=*)][day.p->location,(알려줘.)]	오늘 포항 해 지는 시각 알려줘.	weather.sunset	True	True	2	2	"282086    1.0
Name: slot_seq, dtype: float64"	"282086    1.0
Name: ending, dtype: float64"
2942	53	[weather.sunset(day.p=*,location=*)][day.p->location,(알려줘.)]	오늘 전주 해 지는 시각 정보 알려줘.	weather.sunset	True	True	2	2	"282111    1.0
Name: slot_seq, dtype: float64"	"282111    1.0
Name: ending, dtype: float64"
2942	72	[weather.sunset(day.p=*,location=*)][day.p->location,(알려줘.)]	오늘 논산 해 지는 시각 정보 알려줘.	weather.sunset	True	True	2	2	"282128    1.0
Name: slot_seq, dtype: float64"	"282128    1.0
Name: ending, dtype: float64"
2942	6	[weather.sunset(day.p=*,location=*)][day.p->location,(알려줘.)]	오늘 부산 해 지는 시각 알려줘.	weather.sunset	True	True	2	2	"282074    1.0
Name: slot_seq, dtype: float64"	"282074    1.0
Name: ending, dtype: float64"
2942	7	[weather.sunset(day.p=*,location=*)][day.p->location,(알려줘.)]	오늘 대전 해 지는 시각 정보 알려줘.	weather.sunset	True	True	2	2	"282075    1.0
Name: slot_seq, dtype: float64"	"282075    1.0
Name: ending, dtype: float64"
2942	9	[weather.sunset(day.p=*,location=*)][day.p->location,(알려줘.)]	오늘 논산 해 지는 시각 알려줘.	weather.sunset	True	True	2	2	"282076    1.0
Name: slot_seq, dtype: float64"	"282076    1.0
Name: ending, dtype: float64"
2942	19	[weather.sunset(day.p=*,location=*)][day.p->location,(알려줘.)]	내일 포항 해 지는 시각 정보 알려줘.	weather.sunset	True	True	2	2	"282084    1.0
Name: slot_seq, dtype: float64"	"282084    1.0
Name: ending, dtype: float64"
2942	22	[weather.sunset(day.p=*,location=*)][day.p->location,(알려줘.)]	오늘 울산 해 지는 시각 알려줘.	weather.sunset	True	True	2	2	Series([], Name: slot_seq, dtype: float64)	Series([], Name: ending, dtype: float64)
2942	27	[weather.sunset(day.p=*,location=*)][day.p->location,(알려줘.)]	오늘 대구 해 지는 시각 정보 알려줘.	weather.sunset	True	True	2	2	"282090    1.0
Name: slot_seq, dtype: float64"	"282090    1.0
Name: ending, dtype: float64"
2942	31	[weather.sunset(day.p=*,location=*)][day.p->location,(알려줘.)]	오늘 서울 해 지는 시각 정보 알려줘.	weather.sunset	True	True	2	2	"282093    1.0
Name: slot_seq, dtype: float64"	"282093    1.0
Name: ending, dtype: float64"
2942	41	[weather.sunset(day.p=*,location=*)][day.p->location,(알려줘.)]	오늘 대구 일몰 시각 알려줘.	weather.sunset	True	True	2	2	"282100    1.0
Name: slot_seq, dtype: float64"	"282100    1.0
Name: ending, dtype: float64"
